worker,assignment,subject,ord,t,true_t,rt,event,piece,move_num,move,instance,optlen,diffoptlen,initial,restart,surrender,error_made,error_tomake,mild_error,mild_error_tomake,severe_error,severe_error_tomake,nonerror_tomake,decision,further,consec_error,consec_error_closer,consec_error_further,consec_error_cross,max_optlen,min_diffoptlen,max_diffoptlen,range_diffoptlen,max_consec_error,max_consec_error_closer,max_consec_error_further,max_consec_error_cross,node_human_static,max_node,edge_human_static,en_human_static,enp_human_static,e2n_human_static,scc_human_static,maxscc_human_static,cycle_human_static,maxcycle_human_static,cincycle_human_static,ninc_human_static,pnc_human_static,depth_human_static,ndepth_human_static,gcluster_human_static,lcluster_human_static,,,mobility,mobility_reduced,tie_mobred,mobinc,consec_mobility_reduced,,max_mobility,max_consec_mobility_reduced
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,156,1.52E+12,1.52E+12,1162,drag_end,4,27,9,prb72800,10,-4,14,0,0,1,1,0,0,1,1,0,3,0,5,5,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,158,1.52E+12,1.52E+12,910,drag_end,2,28,10,prb72800,11,-3,14,0,0,1,1,0,0,1,1,0,3,0,6,6,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,160,1.52E+12,1.52E+12,1408,drag_end,3,29,27,prb72800,12,-2,14,0,0,1,1,0,1,1,0,0,2,0,7,7,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,162,1.52E+12,1.52E+12,1026,drag_end,1,30,33,prb72800,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,8,8,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,172,1.52E+12,1.52E+12,12169,drag_end,7,31,20,prb72800,12,-2,14,0,0,1,0,1,0,0,0,1,1,0,9,9,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,178,1.52E+12,1.52E+12,3191,drag_end,6,32,5,prb72800,11,-3,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,180,1.52E+12,1.52E+12,1322,drag_end,3,33,28,prb72800,12,-2,14,0,0,1,1,0,0,1,1,0,3,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,182,1.52E+12,1.52E+12,960,drag_end,1,34,34,prb72800,13,-1,14,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,184,1.52E+12,1.52E+12,855,drag_end,7,35,21,prb72800,12,-2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,188,1.52E+12,1.52E+12,1345,drag_end,0,36,20,prb72800,11,-3,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,190,1.52E+12,1.52E+12,2551,drag_end,5,37,0,prb72800,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,192,1.52E+12,1.52E+12,1103,drag_end,4,38,3,prb72800,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,196,1.52E+12,1.52E+12,1034,drag_end,2,39,4,prb72800,8,-6,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,204,1.52E+12,1.52E+12,6823,drag_end,0,40,2,prb72800,9,-5,14,0,0,1,1,0,0,1,1,0,3,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,206,1.52E+12,1.52E+12,927,drag_end,7,41,18,prb72800,10,-4,14,0,0,1,1,0,0,1,1,0,3,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,210,1.52E+12,1.52E+12,1200,drag_end,6,42,11,prb72800,11,-3,14,0,0,1,0,0,0,1,0,1,1,0,3,3,0,0,,,,,,,,,4,,4,1,1.33,4,1,1,0,0,0,0,0,4,1,0,0,,,5,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,212,1.52E+12,1.52E+12,876,drag_end,3,43,24,prb72800,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,4,1,1.33,4,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,214,1.52E+12,1.52E+12,1060,drag_end,1,44,30,prb72800,9,-5,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,4,1,1.33,4,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,218,1.52E+12,1.52E+12,1001,drag_end,6,45,23,prb72800,9,-5,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,220,1.52E+12,1.52E+12,2063,drag_end,7,46,20,prb72800,9,-5,14,0,0,1,1,1,0,0,1,0,3,0,2,2,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,226,1.52E+12,1.52E+12,1480,drag_end,2,47,10,prb72800,10,-4,14,0,0,1,1,0,1,1,0,0,2,0,3,3,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,230,1.52E+12,1.52E+12,752,drag_end,7,48,18,prb72800,10,-4,14,0,0,1,0,1,0,0,0,1,1,0,4,4,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,236,1.52E+12,1.52E+12,1336,drag_end,2,49,28,prb72800,9,-5,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,240,1.52E+12,1.52E+12,1264,drag_end,4,50,27,prb72800,9,-5,14,0,0,1,1,1,0,0,1,0,3,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,244,1.52E+12,1.52E+12,4895,drag_end,3,51,25,prb72800,10,-4,14,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,246,1.52E+12,1.52E+12,1338,drag_end,3,52,24,prb72800,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,248,1.52E+12,1.52E+12,1974,drag_end,6,53,5,prb72800,8,-6,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,250,1.52E+12,1.52E+12,1161,drag_end,2,54,4,prb72800,8,-6,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,252,1.52E+12,1.52E+12,888,drag_end,4,55,3,prb72800,8,-6,14,0,0,1,1,1,0,0,1,0,3,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,256,1.52E+12,1.52E+12,3528,drag_end,3,56,28,prb72800,9,-5,14,0,0,1,1,0,0,1,1,0,3,0,3,3,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,260,1.52E+12,1.52E+12,1280,drag_end,1,57,34,prb72800,10,-4,14,0,0,1,0,0,0,1,0,1,1,0,4,4,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,262,1.52E+12,1.52E+12,1000,drag_end,7,58,21,prb72800,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,266,1.52E+12,1.52E+12,1168,drag_end,0,59,20,prb72800,8,-6,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,272,1.52E+12,1.52E+12,4817,drag_end,5,60,1,prb72800,9,-5,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,278,1.52E+12,1.52E+12,992,drag_end,5,61,0,prb72800,8,-6,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,282,1.52E+12,1.52E+12,5143,drag_end,4,62,9,prb72800,9,-5,14,0,0,1,1,0,0,1,1,0,3,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,286,1.52E+12,1.52E+12,3160,drag_end,2,63,10,prb72800,10,-4,14,0,0,1,1,0,0,1,1,0,3,0,2,2,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,290,1.52E+12,1.52E+12,10898,drag_end,0,64,2,prb72800,11,-3,14,0,0,1,1,0,0,1,1,0,3,0,3,3,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,292,1.52E+12,1.52E+12,871,drag_end,7,65,18,prb72800,12,-2,14,0,0,1,0,0,0,1,0,1,1,0,4,4,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,294,1.52E+12,1.52E+12,966,drag_end,3,66,24,prb72800,11,-3,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,296,1.52E+12,1.52E+12,1169,drag_end,1,67,30,prb72800,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,300,1.52E+12,1.52E+12,1176,drag_end,4,68,27,prb72800,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,302,1.52E+12,1.52E+12,1057,drag_end,2,69,28,prb72800,8,-6,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,304,1.52E+12,1.52E+12,1566,drag_end,6,70,23,prb72800,9,-5,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,306,1.52E+12,1.52E+12,12335,drag_end,6,71,5,prb72800,8,-6,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,308,1.52E+12,1.52E+12,1592,drag_end,2,72,4,prb72800,8,-6,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,310,1.52E+12,1.52E+12,2280,drag_end,2,73,28,prb72800,8,-6,14,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,312,1.52E+12,1.52E+12,1146,drag_end,7,74,21,prb72800,7,-7,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,314,1.52E+12,1.52E+12,1367,drag_end,0,75,8,prb72800,7,-7,14,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,,,,,,,,,4,,4,1,1.33,4,1,1,0,0,0,0,0,4,1,0,0,,,3,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,322,1.52E+12,1.52E+12,2663,drag_end,0,76,20,prb72800,6,-8,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,328,1.52E+12,1.52E+12,8618,drag_end,0,77,2,prb72800,7,-7,14,0,0,1,1,0,0,1,1,0,3,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,330,1.52E+12,1.52E+12,2802,drag_end,7,78,20,prb72800,8,-6,14,0,0,1,1,0,1,1,0,0,2,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,332,1.52E+12,1.52E+12,79,drag_end,7,79,19,prb72800,8,-6,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,338,1.52E+12,1.52E+12,7431,drag_end,2,80,4,prb72800,8,-6,14,0,0,1,1,1,1,0,0,0,2,0,4,4,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,344,1.52E+12,1.52E+12,6904,drag_end,7,81,18,prb72800,8,-6,14,0,0,1,1,1,1,0,0,0,2,0,5,5,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,346,1.52E+12,1.52E+12,2511,drag_end,4,82,3,prb72800,8,-6,14,0,0,1,0,1,0,0,0,1,1,0,6,6,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,348,1.52E+12,1.52E+12,4678,drag_end,7,83,21,prb72800,7,-7,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,354,1.52E+12,1.52E+12,17617,drag_end,0,84,20,prb72800,6,-8,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,356,1.52E+12,1.52E+12,2728,drag_end,r,85,15,prb72800,5,-9,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,358,1.52E+12,1.52E+12,2112,drag_end,0,86,2,prb72800,4,-10,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,3,,2,0.67,1,1.33,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,360,1.52E+12,1.52E+12,1153,drag_end,0,87,20,prb72800,5,-9,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,3,,2,0.67,1,1.33,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
